"		90",속초,2018.12.8,19.8
"		90",속초,2018.12.9,27.4
"		90",속초,2018.12.10,38.6
"		90",속초,2018.12.11,76.3
"		90",속초,2018.12.12,41.4
"		90",속초,2018.12.13,45.1
"		90",속초,2018.12.14,42.3
"		90",속초,2018.12.15,33.4
"		90",속초,2018.12.16,52.3
"		90",속초,2018.12.17,32.8
"		90",속초,2018.12.18,34.3
"		90",속초,2018.12.19,30.6
"		90",속초,2018.12.20,35.8
"		90",속초,2018.12.21,59.1
"		90",속초,2018.12.22,60.3
"		90",속초,2018.12.23,41.8
"		90",속초,2018.12.24,20.6
"		90",속초,2018.12.25,44.9
"		90",속초,2018.12.26,27.9
"		90",속초,2018.12.27,13.1
"		90",속초,2018.12.28,21.3
"		90",속초,2018.12.29,18.8
"		90",속초,2018.12.30,30.6
"		90",속초,2018.12.31,26.1
"		90",속초,2019.1.1,23.6
"		90",속초,2019.1.2,20.9
"		90",속초,2019.1.3,27.3
"		90",속초,2019.1.4,31.1
"		90",속초,2019.1.5,31.8
"		90",속초,2019.1.6,36.4
"		90",속초,2019.1.7,19.9
"		90",속초,2019.1.8,19.5
"		90",속초,2019.1.9,22.8
"		90",속초,2019.1.10,23.6
"		90",속초,2019.1.11,54.9
"		90",속초,2019.1.12,73.9
"		90",속초,2019.1.13,64
"		90",속초,2019.1.14,42.5
"		90",속초,2019.1.15,38.1
"		90",속초,2019.1.16,32.6
"		90",속초,2019.1.17,30.3
"		90",속초,2019.1.18,25.4
"		90",속초,2019.1.19,41.4
"		90",속초,2019.1.20,26.6
"		90",속초,2019.1.21,35.8
"		90",속초,2019.1.22,31.5
"		90",속초,2019.1.23,29.9
"		90",속초,2019.1.24,34.4
"		90",속초,2019.1.25,36.6
"		90",속초,2019.1.26,32.1
"		90",속초,2019.1.27,26
"		90",속초,2019.1.28,31.5
"		90",속초,2019.1.29,34.1
"		90",속초,2019.1.30,21.9
"		90",속초,2019.1.31,67.5
"		90",속초,2019.2.1,35.6
"		90",속초,2019.2.2,41
"		90",속초,2019.2.3,85.6
"		90",속초,2019.2.4,23.6
"		90",속초,2019.2.5,35.9
"		90",속초,2019.2.6,59.4
"		90",속초,2019.2.7,62
"		90",속초,2019.2.8,43.3
"		90",속초,2019.2.9,42.1
"		90",속초,2019.2.10,49.8
"		90",속초,2019.2.11,22.8
"		90",속초,2019.2.12,34.4
"		90",속초,2019.2.13,37.6
"		90",속초,2019.2.14,68.8
"		90",속초,2019.2.15,56.4
"		90",속초,2019.2.16,41.9
"		90",속초,2019.2.17,30.9
"		90",속초,2019.2.18,41.3
"		90",속초,2019.2.19,76.6
"		90",속초,2019.2.20,52
"		90",속초,2019.2.21,58.8
"		90",속초,2019.2.22,56
"		90",속초,2019.2.23,56.3
"		90",속초,2019.2.24,39.5
