"		90",속초,2017.5.20,56.1,29
"		90",속초,2017.5.21,76.1,43
"		90",속초,2017.5.22,81,72
"		90",속초,2017.5.23,84.9,64
"		90",속초,2017.5.24,89.5,75
"		90",속초,2017.5.25,62.5,28
"		90",속초,2017.5.26,72.3,48
"		90",속초,2017.5.27,71.8,47
"		90",속초,2017.5.28,65.4,45
"		90",속초,2017.5.29,61.6,45
"		90",속초,2017.5.30,48.9,28
"		90",속초,2017.5.31,42.9,11
"		90",속초,2017.6.1,83.9,52
"		90",속초,2017.6.2,67.1,47
"		90",속초,2017.6.3,75.3,58
"		90",속초,2017.6.4,67.3,39
"		90",속초,2017.6.5,76.5,58
"		90",속초,2017.6.6,87.6,67
"		90",속초,2017.6.7,94.6,82
"		90",속초,2017.6.8,44.9,30
"		90",속초,2017.6.9,54.3,28
"		90",속초,2017.6.10,50.5,31
"		90",속초,2017.6.11,75.3,55
"		90",속초,2017.6.12,79.9,67
"		90",속초,2017.6.13,86.3,67
"		90",속초,2017.6.14,54.8,34
"		90",속초,2017.6.15,69.9,40
"		90",속초,2017.6.16,83.6,72
"		90",속초,2017.6.17,85,71
"		90",속초,2017.6.18,88,76
"		90",속초,2017.6.19,88.1,67
"		90",속초,2017.6.20,87.5,55
"		90",속초,2017.6.21,88.6,74
"		90",속초,2017.6.22,82.9,66
"		90",속초,2017.6.23,87.6,71
"		90",속초,2017.6.24,92.1,77
"		90",속초,2017.6.25,90.1,64
"		90",속초,2017.6.26,97,95
"		90",속초,2017.6.27,91.1,75
"		90",속초,2017.6.28,89.6,74
"		90",속초,2017.6.29,89.3,75
"		90",속초,2017.6.30,66,42
"		90",속초,2017.7.1,53.5,42
"		90",속초,2017.7.2,88.6,52
"		90",속초,2017.7.3,91.3,76
"		90",속초,2017.7.4,94.1,82
"		90",속초,2017.7.5,88,73
"		90",속초,2017.7.6,90.1,70
"		90",속초,2017.7.7,93.8,81
"		90",속초,2017.7.8,94.4,80
"		90",속초,2017.7.9,75.6,58
"		90",속초,2017.7.10,94.6,87
"		90",속초,2017.7.11,63.4,40
"		90",속초,2017.7.12,60.5,46
"		90",속초,2017.7.13,68.9,48
"		90",속초,2017.7.14,62.4,48
"		90",속초,2017.7.15,69.8,52
"		90",속초,2017.7.16,64,50
"		90",속초,2017.7.17,58.9,51
"		90",속초,2017.7.18,66,51
"		90",속초,2017.7.19,78,55
"		90",속초,2017.7.20,77.3,59
"		90",속초,2017.7.21,71.6,51
"		90",속초,2017.7.22,94.4,80
"		90",속초,2017.7.23,97.8,96
"		90",속초,2017.7.24,97.1,89
"		90",속초,2017.7.25,93.5,81
"		90",속초,2017.7.26,80.9,66
"		90",속초,2017.7.27,86,75
"		90",속초,2017.7.28,96,90
"		90",속초,2017.7.29,91.8,81
"		90",속초,2017.7.30,88.5,79
"		90",속초,2017.7.31,88.9,83
"		90",속초,2017.8.1,88.5,81
"		90",속초,2017.8.2,87.5,77
"		90",속초,2017.8.3,86.5,75
"		90",속초,2017.8.4,89.4,75
"		90",속초,2017.8.5,90.5,79
"		90",속초,2017.8.6,92.3,83
"		90",속초,2017.8.7,88.6,77
"		90",속초,2017.8.8,79.4,62
"		90",속초,2017.8.9,91,82
"		90",속초,2017.8.10,97.6,95
"		90",속초,2017.8.11,91.9,84
"		90",속초,2017.8.12,85.8,72
"		90",속초,2017.8.13,83.3,73
"		90",속초,2017.8.14,86,72
"		90",속초,2017.8.15,95.3,84
"		90",속초,2017.8.16,91.6,79
"		90",속초,2017.8.17,98.5,89
"		90",속초,2017.8.18,97.5,91
"		90",속초,2017.8.19,97.6,94
"		90",속초,2017.8.20,98.3,96
"		90",속초,2017.8.21,96.8,86
"		90",속초,2017.8.22,80.1,54
"		90",속초,2017.8.23,82.5,58
"		90",속초,2017.8.24,70.1,54
"		90",속초,2017.8.25,61.1,37
"		90",속초,2017.8.26,44.5,25
"		90",속초,2017.8.27,74.8,58
"		90",속초,2017.8.28,81.6,52
"		90",속초,2017.8.29,68.4,48
"		90",속초,2017.8.30,59.8,45
"		90",속초,2017.8.31,68.4,57
"		90",속초,2017.9.1,73.6,56
"		90",속초,2017.9.2,72.9,54
"		90",속초,2017.9.3,72.1,54
"		90",속초,2017.9.4,78.9,66
"		90",속초,2017.9.5,80.5,59
"		90",속초,2017.9.6,74.8,47
"		90",속초,2017.9.7,76.3,55
"		90",속초,2017.9.8,79.4,57
"		90",속초,2017.9.9,75.1,55
"		90",속초,2017.9.10,86.4,77
"		90",속초,2017.9.11,85.6,73
"		90",속초,2017.9.12,74.1,51
"		90",속초,2017.9.13,63.5,40
"		90",속초,2017.9.14,72,51
"		90",속초,2017.9.15,69.5,51
"		90",속초,2017.9.16,69.9,60
"		90",속초,2017.9.17,84.8,65
"		90",속초,2017.9.18,59.4,41
"		90",속초,2017.9.19,64.1,38
"		90",속초,2017.9.20,50.3,31
"		90",속초,2017.9.21,65.4,49
"		90",속초,2017.9.22,71.1,56
"		90",속초,2017.9.23,65,34
"		90",속초,2017.9.24,71.3,38
"		90",속초,2017.9.25,74,49
"		90",속초,2017.9.26,83,70
"		90",속초,2017.9.27,87.1,72
"		90",속초,2017.9.28,56.5,18
"		90",속초,2017.9.29,32,23
"		90",속초,2017.9.30,48.8,30
"		90",속초,2017.10.1,50.3,19
"		90",속초,2017.10.2,82.1,61
"		90",속초,2017.10.3,85.1,66
"		90",속초,2017.10.4,76.8,56
